projection_1	angle_1	projection_2	angle_2	score
85	5	17	245	259.6701280975152
17	250	86	215	65.083415154179
86	215	17	250	65.083415154179
17	285	87	155	71.59165365266486
87	155	17	285	71.59165365266486
17	285	88	110	24.468499625189423
88	110	17	285	24.468499625189423
17	275	89	275	12.504117172884415
89	275	17	275	12.504117172884415
17	100	90	340	22.153258844056197
90	340	17	100	22.153258844056197
17	250	91	330	135.91011022997503
91	330	17	250	135.91011022997503
17	250	92	140	138.21530190976938
92	140	17	250	138.21530190976938
17	130	93	330	39.3684601002602
93	330	17	130	39.3684601002602
17	75	94	30	33.27659452053891
94	30	17	75	33.27659452053891
17	245	95	100	34.1391707939982
95	100	17	245	34.1391707939982
17	100	96	35	81.67659362718265
96	35	17	100	81.67659362718265
17	80	97	195	66.53202504167514
97	195	17	80	66.53202504167514
17	245	98	90	65.88048108606507
98	90	17	245	65.88048108606507
17	260	99	275	31.256353037584944
99	275	17	260	31.256353037584944
18	85	19	45	20.279959645348317
19	45	18	85	20.279959645348317
18	180	20	130	139.0543905575795
20	130	18	180	139.0543905575795
18	355	21	65	123.36009178281385
21	65	18	355	123.36009178281385
18	175	22	295	40.65875651460705
22	295	18	175	40.65875651460705
18	155	23	330	19.257854720157656
23	330	18	155	19.257854720157656
18	45	24	175	41.122321870951524
24	175	18	45	41.122321870951524
18	225	25	220	121.4492735162636
25	220	18	225	121.4492735162636
18	190	26	330	25.617317390093735
26	330	18	190	25.617317390093735
18	160	27	265	18.829943674419972
27	265	18	160	18.829943674419972
18	135	28	355	123.4073596503143
28	355	18	135	123.4073596503143
18	40	29	355	95.42518948918625
29	355	18	40	95.42518948918625
18	265	30	100	46.45907816835627
30	100	18	265	46.45907816835627
18	155	31	85	41.09249925335058
31	85	18	155	41.09249925335058
18	65	32	85	93.72714751513205
32	85	18	65	93.72714751513205
18	170	33	75	114.74135299679696
33	75	18	170	114.74135299679696
18	155	34	90	31.941438761765667
34	90	18	155	31.941438761765667
18	155	35	140	10.782107426733772
35	140	18	155	10.782107426733772
18	340	36	335	23.47461713191502
36	335	18	340	23.47461713191502
18	220	37	180	27.62546167438648
37	180	18	220	27.62546167438648
18	260	38	235	30.99237816623352
38	235	18	260	30.99237816623352
18	180	39	185	113.68555160083928
39	185	18	180	113.68555160083928
18	205	40	310	29.31630615760101
40	310	18	205	29.31630615760101
18	190	41	60	21.111336709996106
41	60	18	190	21.111336709996106
18	245	42	345	91.38724386302697
42	345	18	245	91.38724386302697
18	155	43	150	36.282831177070314
43	150	18	155	36.282831177070314
18	45	44	95	32.303696652109934
44	95	18	45	32.303696652109934
18	80	45	305	94.89131171483122
45	305	18	80	94.89131171483122
18	165	46	280	34.15621172572276
46	280	18	165	34.15621172572276
18	90	47	30	40.16844741520448
47	30	18	90	40.16844741520448
18	245	48	320	67.86406892590293
48	320	18	245	67.86406892590293
18	85	49	210	35.09820395858031
49	210	18	85	35.09820395858031
18	110	50	80	46.45429118134042
50	80	18	110	46.45429118134042
18	0	51	285	20.975610778582638
51	285	18	0	20.975610778582638
18	265	52	195	118.65004640815566
52	195	18	265	118.65004640815566
18	245	53	295	136.28659520333116
53	295	18	245	136.28659520333116
18	55	54	295	68.9909869369142
54	295	18	55	68.9909869369142
18	300	55	240	32.9904749757885
55	240	18	300	32.9904749757885
18	70	56	60	126.05884966780309
56	60	18	70	126.05884966780309
18	0	57	110	32.09219877228335
57	110	18	0	32.09219877228335
18	50	58	40	32.89206581234523
58	40	18	50	32.89206581234523
18	340	59	145	27.39565957480641
59	145	18	340	27.39565957480641
18	65	60	35	75.91398563065877
60	35	18	65	75.91398563065877
18	140	61	80	127.09933718525794
61	80	18	140	127.09933718525794
18	180	62	205	28.311471678147576
62	205	18	180	28.311471678147576
18	350	63	175	26.863498856751445
63	175	18	350	26.863498856751445
18	245	64	140	69.12806332111616
64	140	18	245	69.12806332111616
18	290	65	265	49.306847267079185
65	265	18	290	49.306847267079185
18	10	66	165	125.308095638871
66	165	18	10	125.308095638871
18	300	67	230	20.84870885169107
67	230	18	300	20.84870885169107
18	15	68	220	20.18196334143353
68	220	18	15	20.18196334143353
18	345	69	325	28.630044524743475
69	325	18	345	28.630044524743475
18	65	70	130	158.74896022227313
70	130	18	65	158.74896022227313
18	345	71	110	119.54076623263107
71	110	18	345	119.54076623263107
18	340	72	280	123.24849894304452
72	280	18	340	123.24849894304452
18	235	73	325	89.90427656970486
73	325	18	235	89.90427656970486
18	85	74	260	136.7484660819886
74	260	18	85	136.7484660819886
18	240	75	120	89.26353584082842
75	120	18	240	89.26353584082842
18	225	76	240	138.82558725682188
76	240	18	225	138.82558725682188
18	90	77	45	125.61578404321968
77	45	18	90	125.61578404321968
18	40	78	205	37.302102581137255
78	205	18	40	37.302102581137255
18	70	79	150	77.97586457694014
79	150	18	70	77.97586457694014
18	25	80	25	37.54490084413444
80	25	18	25	37.54490084413444
18	345	81	95	39.43278061138549
81	95	18	345	39.43278061138549
18	160	82	150	21.095996162958937
82	150	18	160	21.095996162958937
18	345	83	155	23.210229914714105
83	155	18	345	23.210229914714105
18	40	84	195	28.419713604723235
84	195	18	40	28.419713604723235
18	65	85	205	205.7387479329228
85	205	18	65	205.7387479329228
18	295	86	210	94.31945386673033
86	210	18	295	94.31945386673033
18	185	87	315	106.09399928820902
87	315	18	185	106.09399928820902
18	310	88	220	37.347698324407695
88	220	18	310	37.347698324407695
18	105	89	85	47.78987849563292
89	85	18	105	47.78987849563292
18	300	90	140	39.538891723663404
90	140	18	300	39.538891723663404
18	55	91	150	86.73987893672658
91	150	18	55	86.73987893672658
18	235	92	140	90.57120376071572
92	140	18	235	90.57120376071572
18	55	93	40	34.43781762076205
93	40	18	55	34.43781762076205
18	5	94	50	25.569250268782
94	50	18	5	25.569250268782
18	180	95	75	50.874778561184634
95	75	18	180	50.874778561184634
18	260	96	15	115.4466119862328
96	15	18	260	115.4466119862328
18	20	97	125	97.13387565274365
97	125	18	20	97.13387565274365
18	175	98	320	100.0837315936417
98	320	18	175	100.0837315936417
18	200	99	295	30.07397513679647
99	295	18	200	30.07397513679647
19	20	20	25	124.50607076064252
20	25	19	20	124.50607076064252
19	235	21	315	105.8704878189458
21	315	19	235	105.8704878189458
19	20	22	330	52.17080261047494
22	330	19	20	52.17080261047494
19	35	23	330	31.858370413437996
23	330	19	35	31.858370413437996
19	225	24	355	57.740944823440685
24	355	19	225	57.740944823440685
19	230	25	220	105.43377111339258
25	220	19	230	105.43377111339258
19	260	26	45	26.98564620464863
26	45	19	260	26.98564620464863
19	300	27	280	35.38777621467371
27	280	19	300	35.38777621467371
19	65	28	95	104.27851722992514
28	95	19	65	104.27851722992514
19	235	29	170	77.70493993396155
29	170	19	235	77.70493993396155
19	225	30	100	60.36673453158906
30	100	19	225	60.36673453158906
19	175	31	5	31.010685940290806
31	5	19	175	31.010685940290806
19	45	32	85	78.57650722248904
32	85	19	45	78.57650722248904
19	225	33	145	98.65752618383617
33	145	19	225	98.65752618383617
19	20	34	165	26.730908280848723
34	165	19	20	26.730908280848723
19	230	35	305	32.61842679946845
35	305	19	230	32.61842679946845
19	300	36	170	38.28793751956992
36	170	19	300	38.28793751956992
19	50	37	0	42.6008497432868
37	0	19	50	42.6008497432868
19	30	38	35	19.574792099568064
38	35	19	30	19.574792099568064
19	55	39	110	95.89564379934436
39	110	19	55	95.89564379934436
19	75	40	100	33.03847432193483
40	100	19	75	33.03847432193483
19	265	41	335	32.13325838020059
41	335	19	265	32.13325838020059
19	220	42	65	78.16040172708425
42	65	19	220	78.16040172708425
19	45	43	140	56.933285373349
43	140	19	45	56.933285373349
19	25	44	15	23.304336395089575
44	15	19	25	23.304336395089575
19	225	45	130	79.37334063452998
45	130	19	225	79.37334063452998
19	120	46	105	29.99481502098435
46	105	19	120	29.99481502098435
19	265	47	255	22.097166057936537
47	255	19	265	22.097166057936537
19	45	48	135	85.43141798891929
48	135	19	45	85.43141798891929
19	50	49	215	20.959287137729522
49	215	19	50	20.959287137729522
19	350	50	155	33.77527431873115
50	155	19	350	33.77527431873115
19	85	51	345	23.531852422576854
51	345	19	85	23.531852422576854
19	220	52	200	102.21766815381007
52	200	19	220	102.21766815381007
19	75	53	50	150.97656324023075
53	50	19	75	150.97656324023075
19	295	54	310	88.151406159195
54	310	19	295	88.151406159195
19	200	55	150	22.94912117020473
55	150	19	200	22.94912117020473
19	230	56	235	108.34273375590323
56	235	19	230	108.34273375590323
19	75	57	60	24.49296711896102
57	60	19	75	24.49296711896102
19	245	58	235	24.99157369834897
58	235	19	245	24.99157369834897
19	65	59	40	30.417836185070357
59	40	19	65	30.417836185070357
19	55	60	290	89.80215954546519
60	290	19	55	89.80215954546519
19	35	61	80	110.72946127131021
61	80	19	35	110.72946127131021
19	75	62	110	25.16279444210963
62	110	19	75	25.16279444210963
19	20	63	220	22.929120750967463
63	220	19	20	22.929120750967463
19	300	64	345	86.30987007080674
64	345	19	300	86.30987007080674
19	160	65	335	28.631244529098144
65	335	19	160	28.631244529098144
19	235	66	175	106.96301602724152
66	175	19	235	106.96301602724152
19	325	67	335	17.641438278347866
67	335	19	325	17.641438278347866
19	45	68	285	21.521163130552868
68	285	19	45	21.521163130552868
19	75	69	245	37.37079316900954
69	245	19	75	37.37079316900954
19	85	70	320	169.81247226997115
70	320	19	85	169.81247226997115
19	30	71	295	101.11889343058652
71	295	19	30	101.11889343058652
19	120	72	110	108.62820235073012
72	110	19	120	108.62820235073012
19	80	73	200	105.99067590485105
73	200	19	80	105.99067590485105
19	45	74	260	119.28789987945345
74	260	19	45	119.28789987945345
19	90	75	115	105.10805908569631
75	115	19	90	105.10805908569631
19	25	76	75	122.64835946317265
76	75	19	25	122.64835946317265
19	220	77	225	109.50037019687731
77	225	19	220	109.50037019687731
19	235	78	30	23.616325822368058
78	30	19	235	23.616325822368058
19	220	79	330	62.13780187275653
79	330	19	220	62.13780187275653
19	250	80	235	21.94270134674931
80	235	19	250	21.94270134674931
19	0	81	5	29.252515031151415
81	5	19	0	29.252515031151415
19	220	82	50	25.3547723667338
82	50	19	220	25.3547723667338
19	85	83	260	36.084799711490604
83	260	19	85	36.084799711490604
19	40	84	195	25.32171929677597
84	195	19	40	25.32171929677597
19	265	85	325	216.1884544461226
85	325	19	265	216.1884544461226
19	40	86	30	82.77522707652209
86	30	19	40	82.77522707652209
19	55	87	215	88.9845931812782
87	215	19	55	88.9845931812782
19	205	88	200	26.019700197944424
88	200	19	205	26.019700197944424
19	0	89	185	30.58837004330388
89	185	19	0	30.58837004330388
19	70	90	75	24.137722604713677
90	75	19	70	24.137722604713677
19	250	91	30	104.01935827196017
91	30	19	250	104.01935827196017
19	90	92	130	105.15015934978311
92	130	19	90	105.15015934978311
19	50	93	45	22.125451171145283
93	45	19	50	22.125451171145283
19	255	94	310	19.232113562504512
94	310	19	255	19.232113562504512
19	110	95	305	40.17855434617142
95	305	19	110	40.17855434617142
19	265	96	110	96.86894379730076
96	110	19	265	96.86894379730076
19	235	97	300	80.24145756966045
97	300	19	235	80.24145756966045
19	30	98	355	84.91456405573132
98	355	19	30	84.91456405573132
19	115	99	300	39.55652668488266
99	300	19	115	39.55652668488266
20	275	21	30	25.531746453747257
21	30	20	275	25.531746453747257
20	205	22	150	166.32754039156566
22	150	20	205	166.32754039156566
20	310	23	150	136.49324866589208
23	150	20	310	136.49324866589208
20	305	24	130	174.2941336153488
24	130	20	305	174.2941336153488
20	335	25	30	45.95464838842953
25	30	20	335	45.95464838842953
20	330	26	145	134.0557993477185
26	145	20	330	134.0557993477185
20	125	27	180	139.04155279709263
27	180	20	125	139.04155279709263
20	40	28	5	25.8643115777717
28	5	20	40	25.8643115777717
20	55	29	225	63.840945574109995
29	225	20	55	63.840945574109995
20	50	30	140	172.1552835986984
30	140	20	50	172.1552835986984
20	150	31	270	110.1161486545418
31	270	20	150	110.1161486545418
20	140	32	120	55.98062549301919
32	120	20	140	55.98062549301919
20	280	33	235	39.062662073521764
33	235	20	280	39.062662073521764
20	140	34	235	116.36243237036399
34	235	20	140	116.36243237036399
20	310	35	5	145.3668863183054
35	5	20	310	145.3668863183054
20	125	36	335	143.55294789307916
36	335	20	125	143.55294789307916
20	310	37	185	165.83679098916048
37	185	20	310	165.83679098916048
20	145	38	300	119.6065358528272
38	300	20	145	119.6065358528272
20	155	39	310	38.533359089639745
39	310	20	155	38.533359089639745
20	125	40	5	147.9849770943638
40	5	20	125	147.9849770943638
20	320	41	230	136.85383814539884
41	230	20	320	136.85383814539884
20	310	42	20	56.16032610099384
42	20	20	310	56.16032610099384
20	30	43	155	169.92497497371178
43	155	20	30	169.92497497371178
20	210	44	185	123.69935538454385
44	185	20	210	123.69935538454385
20	350	45	160	51.69101882590675
45	160	20	350	51.69101882590675
20	315	46	275	114.62379072810984
46	275	20	315	114.62379072810984
20	210	47	195	116.64595415728049
47	195	20	210	116.64595415728049
20	215	48	335	201.68663828983068
48	335	20	215	201.68663828983068
20	140	49	105	115.22226131563659
49	105	20	140	115.22226131563659
20	325	50	40	104.96523161318117
50	40	20	325	104.96523161318117
20	320	51	285	126.78676607588775
51	285	20	320	126.78676607588775
20	335	52	40	34.15593611446256
52	40	20	335	34.15593611446256
20	95	53	120	265.3042806433379
53	120	20	95	265.3042806433379
20	40	54	305	200.77833964887344
54	305	20	40	200.77833964887344
20	315	55	245	120.11179033584902
55	245	20	315	120.11179033584902
20	325	56	255	34.51698044192592
56	255	20	325	34.51698044192592
20	30	57	10	120.65692154025413
57	10	20	30	120.65692154025413
20	30	58	10	123.98524364985829
58	10	20	30	123.98524364985829
20	140	59	135	135.18273399203164
59	135	20	140	135.18273399203164
20	210	60	185	206.98253546637403
60	185	20	210	206.98253546637403
20	220	61	175	19.24127345867599
61	175	20	220	19.24127345867599
20	305	62	175	132.9038271542757
62	175	20	305	132.9038271542757
20	35	63	245	129.16489333568504
63	245	20	35	129.16489333568504
20	35	64	340	200.08312425392378
64	340	20	35	200.08312425392378
20	320	65	230	105.71710733568543
65	230	20	320	105.71710733568543
20	145	66	340	36.07668564563138
66	340	20	145	36.07668564563138
20	140	67	100	133.92552124557486
67	100	20	140	133.92552124557486
20	125	68	340	128.12374640816827
68	340	20	125	128.12374640816827
20	120	69	325	139.4094109834559
69	325	20	120	139.4094109834559
20	95	70	135	284.6147976740793
70	135	20	95	284.6147976740793
20	50	71	320	37.27162723330461
71	320	20	50	37.27162723330461
20	120	72	80	26.698550910202908
72	80	20	120	26.698550910202908
20	220	73	335	221.37829005639935
73	335	20	220	221.37829005639935
20	145	74	275	30.12095267005965
74	275	20	145	30.12095267005965
20	275	75	120	222.28860013051943
75	120	20	275	222.28860013051943
20	155	76	300	24.94053783791023
76	300	20	155	24.94053783791023
20	65	77	340	19.027626559367203
77	340	20	65	19.027626559367203
20	140	78	290	122.4253843921792
78	290	20	140	122.4253843921792
20	130	79	160	68.23772126359717
79	160	20	130	68.23772126359717
20	320	80	130	124.84034643964222
80	130	20	320	124.84034643964222
20	140	81	80	109.14160212139704
81	80	20	140	109.14160212139704
20	130	82	325	130.026113246196
82	325	20	130	130.026113246196
20	125	83	155	137.14217304234413
83	155	20	125	137.14217304234413
20	210	84	0	128.41715125104008
84	0	20	210	128.41715125104008
20	95	85	40	328.9842792999598
85	40	20	95	328.9842792999598
20	110	86	0	50.04202103263749
86	0	20	110	50.04202103263749
20	125	87	315	43.43014985494781
87	315	20	125	43.43014985494781
20	145	88	270	115.60828254746934
88	270	20	145	115.60828254746934
20	320	89	235	108.7739322159849
89	235	20	320	108.7739322159849
20	320	90	135	113.55519786810245
90	135	20	320	113.55519786810245
20	215	91	340	219.7606025972058
91	340	20	215	219.7606025972058
20	275	92	135	222.00081916916602
92	135	20	275	222.00081916916602
20	30	93	15	119.81452806089598
93	15	20	30	119.81452806089598
20	150	94	230	131.0490140835851
94	230	20	150	131.0490140835851
20	130	95	70	98.32072793391046
95	70	20	130	98.32072793391046
20	150	96	210	35.04576030694013
96	210	20	150	35.04576030694013
20	325	97	195	54.566899870890836
97	195	20	325	54.566899870890836
20	325	98	135	48.434810911688636
98	135	20	325	48.434810911688636
20	135	99	75	121.0903885282526
99	75	20	135	121.0903885282526
21	190	22	35	146.3040741024486
22	35	21	190	146.3040741024486
21	355	23	175	117.55945841635173
23	175	21	355	117.55945841635173
21	230	24	310	157.16244448836
24	310	21	230	157.16244448836
21	315	25	220	23.043475847915982
25	220	21	315	23.043475847915982
21	315	26	250	117.63597244986704
26	250	21	315	117.63597244986704
21	60	27	355	121.41873868534036
27	355	21	60	121.41873868534036
21	135	28	105	27.765557990136053
28	105	21	135	27.765557990136053
21	135	29	5	39.35828151865621
29	5	21	135	39.35828151865621
21	185	30	210	149.8422935157918
30	210	21	185	149.8422935157918
21	245	31	235	93.26611554067536
31	235	21	245	93.26611554067536
21	140	32	185	38.940919460929976
32	185	21	140	38.940919460929976
21	270	33	100	20.59012249005617
33	100	21	270	20.59012249005617
21	65	34	235	100.67467010369566
34	235	21	65	100.67467010369566
21	320	35	300	126.84735768311953
35	300	21	320	126.84735768311953
21	35	36	205	125.60851769213937
36	205	21	35	125.60851769213937
21	135	37	25	143.51542872792345
37	25	21	135	143.51542872792345
21	135	38	60	102.41392655278317
